,I+,I+,I+,I+,I+,I+,I+,I+,I+,I+,I+,I+,I+,I+,I-,I-,I-,I-,I-,I-,I-,I-,I-,I-,I-,I-,I-,I-,A,A,A,A,A,A,A,A,A,A,A,A,A,A,R,R,R,R,R,R,R,R,R,R,R,R,R,R
2013-11-08,0.5105952847515097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105952847515097,1.4498693596421697,15.868484963065441,3.7864677633786132,4.575526879594777,2.4094549938808076,0.0,0.9055852994563472,1.6301791899372373,2.230872026128801,1.610655973855496,1.5964742537278196,0.6056950249199561,0.0,36.66926572758746,0.0,7.419602640101663,0.0,4.325576231859455,2.6722198103348482,1.4443976361590478,1.7814798735565665,0.8907399367782832,0.8907399367782832,0.8907399367782832,2.6722198103348482,0.0,0.5248568449372574,23.512572657618534,1.0395353556063196,9.711912396832892,1.213532236621383,2.0988968885457653,0.9183251957843424,0.5556023638409529,0.31293482698708697,0.4790808732844795,0.8783880370929148,0.49860408936622186,0.731305935937332,0.3943049750800441,0.47514315506274274,19.307566330042476
2013-11-09,0.507789816153974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507789816153974,1.4419030444793008,15.781295485246401,3.7656629954479617,4.550386622014587,2.3962162301781658,0.0,0.9006095560527411,1.6212221614210989,2.2186144875236975,1.601806215757389,1.5877024171688754,0.6023670302775387,0.0,36.467786245567765,0.0,7.378835592628576,0.0,4.301809329486601,2.657537283904437,1.436461385410921,1.7716915226029588,0.8858457613014794,0.8858457613014794,0.8858457613014794,2.657537283904437,0.0,0.5219730161189209,23.383382697961288,1.0503071393667245,9.839868922125019,1.2343370045520348,2.14780404849881,0.9462464859173954,0.5635386145890795,0.3276989213443008,0.49293207727742194,0.8955397511748218,0.5123480229411327,0.7547602989266873,0.3976329697224614,0.47802698388107934,19.64104124031697
2013-11-10,0.5049997622190621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049997622190621,1.4339805002788653,15.6945850704923,3.7449725394290168,4.525384497717803,2.3830502069354287,0.0,0.8956611518986052,1.6123143473473565,2.206424298031809,1.5930050827037767,1.5789787775141013,0.5990573213199698,0.0,36.26741379366903,0.0,7.338292539921826,0.0,4.278173014489422,2.6429354306961708,1.4285687404361356,1.761956953797448,0.880978476898724,0.880978476898724,0.880978476898724,2.6429354306961708,0.0,0.5191050325138719,23.25490257324722,1.0610197375020722,9.967122389585871,1.2550274605709797,2.1964424877927726,0.9740143623683987,0.5714312595638648,0.3423818943039475,0.5067071757539197,0.9125972250694656,0.5260164403975002,0.7780857917897275,0.4009426786800303,0.48089496748612837,19.97268387086468
2013-11-11,0.5022250382508254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022250382508254,1.426101486541069,16.6083510865885,3.724395767234352,6.500519747730342,2.3699565244797394,0.0,0.8907399367782832,1.6034554773069865,2.194301087603063,1.5842523075240857,1.5703030699453424,0.5957657975764535,1.0,40.06814228930822,1.0,8.297972251240939,0.0,7.254666569354864,4.628413807450587,2.4207194616425305,1.752275871633726,0.876137935816863,1.876137935816863,0.876137935816863,2.6284138074505874,1.0,0.5162528070604989,33.12712838328432,1.0716734752081047,10.093676662170564,1.2756042327656447,2.2448136829147907,1.0016296680696712,0.57928053835747,0.3569841915879918,0.5204065868761509,0.929560976580073,0.5396097566590524,0.8012831226040696,0.40423420242354663,0.4837471929395013,20.30250428915663
2013-11-12,0.49946556001867803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49946556001867803,1.4182657640875467,16.517096410288563,3.70393205422757,6.464802606259297,2.3569347853342464,0.0,0.8858457613014794,1.5946452823767283,2.1822444882206287,1.5755476245157116,1.561675031099489,0.5924923591282313,0.9945054945054945,39.84798766134499,0.9945054945054945,8.252378997113242,0.0,7.214805764028738,4.602982962354705,2.4074188052598795,1.742647982229145,0.8713239911145725,1.8658294856200672,0.8713239911145725,2.613971973343716,0.9945054945054945,0.5134162531755512,32.94511119436518,1.08776318138828,10.230524592598197,1.296067945772427,2.3203916297119624,1.0400822523110467,0.5925811947401212,0.37150625646937646,0.5340307265086995,0.9519260261593033,0.553128384369717,0.8243529955567945,0.41300214636627436,0.4920782523189546,20.707435584271153
2013-11-13,0.4967212437548391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4967212437548391,1.4104730950540987,16.426343133308954,3.683580779204342,6.4292817128183115,2.343984594206036,0.0,0.880978476898724,1.585883495110922,2.170254133889746,1.566890769435955,1.5530943990604809,0.5892369066055487,0.9890411786016182,39.62904267419474,0.9890411786016182,8.207036255370861,0.0,7.175163974116492,4.577691847176932,2.394191229406803,1.733072993315798,0.866536496657899,1.8555776752595174,0.866536496657899,2.5996094899736955,0.9890411786016182,0.5105952847515097,32.76409409989064,1.1037644825894433,10.366620611320185,1.3164192207956553,2.3955543130651935,1.0783235586170299,0.6058087705931974,0.3859485297854788,0.5475800082311792,0.9741681908507357,0.5665727339061472,0.8472961109658231,0.42172191479283333,0.5003635366468724,21.110141982159774
2013-11-14,0.4939920061517905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939920061517905,1.4027232428834717,16.336088500708357,3.6633413243735484,6.393955989121508,2.331105557974135,0.0,0.876137935816863,1.5771698495333895,2.1583296606266154,1.5582814794939994,1.5445609133513574,0.5859993411846391,0.9836068864114994,39.411300681479375,0.9836068864114994,8.16194264957212,0.0,7.135739996236731,4.552539694170465,2.3810363325419304,1.7235506142316455,0.8617753071158227,1.8453821935273222,0.8617753071158227,2.5853259213474664,0.9836068864114994,0.507789816153974,32.584071604836296,1.1196778645532375,10.501968849719525,1.3366586756264485,2.4703040146417585,1.116354747855398,0.61896366745807,0.4003114499514926,0.5610548433507881,0.9962881458460614,0.5799432133901793,0.8701131653011758,0.4303937724038617,0.5086032974345269,21.510635707532526
2013-11-15,0.4912777643597477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4912777643597477,1.3950159723181779,16.246329772682486,3.6432130753385286,6.358824362807654,2.318297285677574,0.0,0.8713239911145725,1.56850408112936,2.146470706447348,1.5497194933429335,1.53607431492635,0.5827795645847235,0.978202452969678,39.19475507333939,0.978202452969678,8.117096810838207,0.0,7.096532633620046,4.527525739806891,2.3679537153301617,1.7140805559116914,0.8570402779558457,1.8352427309255237,0.8570402779558457,2.571120833867535,0.978202452969678,0.5049997622190621,32.40503824437017,1.1355038103523956,10.636573416479308,1.3567869246614679,2.5446430035722982,1.154176974515533,0.6320462846698388,0.4145954529737372,0.5744556409147948,1.0182865626271271,0.5932402287012223,0.8928048512061143,0.4390179824455987,0.5167977848112603,21.908928917930698
2013-11-16,0.48857843598414463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48857843598414463,1.3873510493933527,16.157064224480933,3.623195421078427,6.323885767407613,2.3055593885035215,0.0,0.866536496657899,1.5598859268374405,2.134676911356978,1.5412045510718184,1.5276343461630186,0.5795774790650271,0.9728277142170974,38.97939927623313,0.9728277142170974,8.072497377811624,0.0,7.057540696072683,4.502649224753007,2.3549429806305455,1.7046625308792096,0.8523312654396048,1.825158979656702,0.8523312654396048,2.5569937963188125,0.9728277142170974,0.5022250382508254,32.22698858368682,1.1512428004054043,10.770438397707444,1.3768045789215697,2.6185735365197034,1.1917913867434697,0.645057019369455,0.4288009724628925,0.5877828077229553,1.040164108986319,0.6064641834885782,0.9153718575181686,0.44759480671787566,0.5249472475320776,22.305033704095912
2013-11-17,0.48589393908313283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48589393908313283,1.379728241429653,16.068289146324446,3.6032877539296444,6.289139142311966,2.2928914797754802,0.0,0.8617753071158227,1.5513151250416306,2.122947917338533,1.5327363941977976,1.5192407508544308,0.5763929874218127,0.9674825069961243,38.76522675273735,0.9674825069961243,8.028142996614857,0.0,7.018762999940416,4.477909393847771,2.3420037334842236,1.6952962532370162,0.8476481266185081,1.8151306336146324,0.8476481266185081,2.542944379855522,0.9674825069961243,0.49946556001867803,32.049917217842385,1.1668953124910888,10.9035678570607,1.3967122460703523,2.692097857747617,1.2291991263767472,0.6579962665157767,0.44292843964716233,0.6010367483398622,1.0619214490468336,0.619615479183696,0.9378148692900468,0.45612450558206313,0.533051932985198,22.69896209033715
2013-11-18,0.48322419216509366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48322419216509366,1.3721473170261933,15.980001843322663,3.5834894695673936,6.254583432738824,2.2802931749415487,0.0,0.8570402779558457,1.5427914155633797,2.1112833683421677,1.5243147656582492,1.5108932742013845,0.5732259929854291,0.9621666690455961,38.55223100134867,0.9621666690455961,7.9840323208092805,0.0,6.980198368072613,4.453305496079377,2.329135581102442,1.6859814386587908,0.8429907193293954,1.8051573883749916,0.8429907193293954,2.528972157988184,0.9621666690455961,0.4967212437548391,31.8738187715905,1.182461821763116,11.03596583586806,1.416510530432603,2.765218199188564,1.266401328979073,0.6708644188975581,0.4569782833853647,0.6142178651072256,1.08355924328284,0.632694515012357,0.9601345678104312,0.46460733796897485,0.541112087199565,23.09072603489573
2013-11-19,0.48056911418616455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48056911418616455,1.364608046053522,15.89219963539232,3.563799966987353,6.220217589701797,2.267764091562749,0.0,0.8523312654396048,1.5343145396536908,2.0996829102743533,1.5159394098029841,1.5025916628046734,0.5700763996173772,0.956880038995895,38.34040555628632,0.956880038995895,7.940164011354285,0.0,6.9418456297865,4.428836784562457,2.3163381328546264,1.6767178043804458,0.8383589021902229,1.795238941186118,0.8383589021902229,2.5150767065706665,0.956880038995895,0.4939920061517905,31.698687899219124,1.1979428007644175,11.167636353253402,1.4362000330126437,2.8379367805117037,1.3033991238747924,0.6836618671453737,0.4709509301799506,0.6273265581560871,1.1050781485395278,0.6457016880067945,0.9823316306246596,0.47304356138672776,0.5491279548523147,23.480337430308392
2013-11-20,0.477928624547779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477928624547779,1.3571101996466344,15.80487985717588,3.544218648487422,6.18604056997816,2.2553038493014155,0.0,0.8476481266185081,1.5258842399852641,2.0881461909871315,1.5076100723864843,1.4943356646573949,0.5669441117073916,0.9516224563640495,38.12974398729573,0.9516224563640495,7.896536736566624,0.0,6.903703620831629,4.404502516515411,2.303611000256524,1.667505069191542,0.833752534595771,1.7853749909598207,0.833752534595771,2.501257603787311,0.9516224563640495,0.4912777643597477,31.524519284388248,1.2133387194415362,11.298583406257503,1.4557813515125742,2.9102558091902107,1.3401936341831726,0.696388999743476,0.48484680418995085,0.6403632254189657,1.126478818053047,0.6586373930177462,1.0044067315552934,0.4814334319285589,0.5570997792762031,23.867808103768237
2013-11-21,0.47530264309421977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47530264309421977,1.3496535501980265,15.718039857960628,3.524744919649579,6.152051336077181,2.242912069909649,0.0,0.8429907193293954,1.5175002606446857,2.076672860267422,1.4993265005601848,1.4861250291372992,0.5638290341705378,0.9463937615488625,37.92023989945345,0.9463937615488625,7.853149172079995,0.0,6.865771183354532,4.380301953237853,2.2909537969584113,1.6583429534267533,0.8291714767133767,1.7755652382622393,0.8291714767133767,2.4875144301401284,0.9463937615488625,0.48857843598414463,31.35130763996853,1.2286500451588904,11.428810969959384,1.4752550803504172,2.9821774805682866,1.376785976852496,0.7090462030415888,0.49866632724385224,0.6533282626419384,1.1477619014703377,0.6715020227264399,1.026360540722572,0.4897772042805998,0.5650278024669932,24.253149817483795
2013-11-22,0.47269109011018556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47269109011018556,1.3422378713507845,15.631677001598206,3.5053781893218336,6.118248856208625,2.230588377217838,0.0,0.8383589021902229,1.50916234712466,2.0652625698263924,1.4910884428647992,1.477959506999182,0.560731072444326,0.9411937958260665,37.711886932972945,0.9411937958260665,7.81000000080483,0.0,6.828047165863572,4.3562343600881945,2.278366138733365,1.6492311789573755,0.8246155894786877,1.7658093853047545,0.8246155894786877,2.473846768436062,0.9411937958260665,0.48589393908313283,31.179047707880798,1.2438772427129625,11.558322997596969,1.4946218106781621,3.0537039779278015,1.4131772626939658,0.7216338612666351,0.5124099188524025,0.6662220633966531,1.1689280448688524,0.6842959676565145,1.0481937245647557,0.4980751317296075,0.572912265090801,24.63637426903608
2013-11-23,0.47009388631837135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47009388631837135,1.3348629379917143,15.545788666424588,3.4861178696002852,6.084632104251434,2.2183323971232345,0.0,0.833752534595771,1.5008702463162829,2.053914973288885,1.482895649222685,1.4698388503673183,0.5576501324858407,0.9360224013435057,37.50467876301154,0.9360224013435057,7.76708791288832,0.0,6.790530423193992,4.332299006461336,2.2658476434655994,1.6401694691828843,0.8200847345914422,1.7561071359349483,0.8200847345914422,2.4602542037743254,0.9360224013435057,0.48322419216509366,31.007734258936395,1.259020774346408,11.687123420687096,1.5138821303997108,3.124837472554572,1.4493685964154277,0.7341523565344008,0.5260779962213453,0.679045019092276,1.1899778907761662,0.6970196161858744,1.0699069458583559,0.5063274661706536,0.580753406491401,25.017493091733687
2013-11-24,0.4675109528770616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4675109528770616,1.3275285262445071,15.460372245180496,3.4669633758112726,6.0512000597225795,2.2061437575786016,0.0,0.8291714767133767,1.4926237065013581,2.0426297261829016,1.4747478709302528,1.4617628127279374,0.5545861207688856,0.9308794211163436,37.29860909947852,0.9308794211163436,7.724411605674648,0.0,6.7532198164731465,4.308495165766494,2.253397931138865,1.631157549022539,0.8155787745112695,1.7464581956276135,0.8155787745112695,2.4467363235338073,0.9308794211163436,0.48056911418616455,30.8373620926785,1.2740810997620868,11.815216149144858,1.5330366241887232,3.195580123804272,1.4853610766549032,0.7466020688611349,0.5396709742640852,0.6917975189873734,1.210912078189484,0.7096733545584795,1.091500863738255,0.5145344581147708,0.5885514646974921,25.396517854965914
2013-11-25,0.4649422113777371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4649422113777371,1.3202344134629438,15.375425144932251,3.4479141264936284,6.017951707746081,2.194022088580917,0.0,0.8246155894786877,1.4844224773447572,2.0314064859291494,1.4666448606504163,1.4537311489217402,0.5515389442811445,0.9257646990222977,37.09367168684401,0.9257646990222977,7.681969783665448,0.0,6.716114213085931,4.284822115405139,2.2410166238249154,1.6221951449070304,0.8110975724535152,1.7368622714758133,0.8110975724535152,2.4332927173605445,0.9257646990222977,0.477928624547779,30.66792603722423,1.2890586761370206,11.942605071402305,1.5520858735063676,3.2659340791679847,1.5211557960139421,0.7589833761750847,0.5531892656142825,0.7044799502017285,1.2317312425950362,0.7222575668960702,1.112976133717715,0.5226963566965578,0.5963066764299234,25.773460064554016
2013-11-26,0.4623875838426946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623875838426946,1.3129803782241365,15.290944786993062,3.428969543381026,5.984886039022202,2.181967022160143,0.0,0.8200847345914422,1.476266309886819,2.0202449118306376,1.4585863724050843,1.4457436151364558,0.548508510521358,0.9206780797969004,36.88986030394928,0.9206780797969004,7.639761158480472,0.0,7.679212486640405,4.261279136749066,2.2287033456720313,1.6132819847701785,0.8066409923850892,1.72731907218199,0.8066409923850892,2.419922977155267,0.9206780797969004,0.47530264309421977,31.49942094910761,1.3039539581362678,12.069294054526468,1.57103045661897,3.3359014743373914,1.5567538410907886,0.7712966543279689,0.5666332806383799,0.7170926977280926,1.252436015987371,0.734772635209828,1.1343334077082772,0.5308134096817415,0.6040192771088798,26.148331163100423
